Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-000683,2026-03-19,2026-03-19 12:32:02,2,Lunch,OpenTable,Canceled,2026-03-19 10:32:02,0,Sven Evans,sven.evans@hotmail.com,,,,2-TOP-05,,,,,
RES-000687,2026-03-19,2026-03-19 12:35:34,2,Lunch,Website,Completed,2026-03-18 00:35:34,1,Dmitri Scott,dmitri.scott@outlook.com,604-732-5963,,Window seat preferred,2-TOP-06,2026-03-19 12:35:34,2026-03-19 13:35:34,60,0,Maya C.
RES-000693,2026-03-19,2026-03-19 12:50:10,1,Lunch,OpenTable,Completed,2026-03-14 04:50:10,5,Michael Chen,michael.chen@gmail.com,,Celebrating birthday,,2-TOP-06,2026-03-19 12:55:10,2026-03-19 14:15:10,80,5,Emma W.
RES-000691,2026-03-19,2026-03-19 12:53:09,2,Lunch,Walk-In,Completed,2026-03-19 01:53:09,0,Taylor Scott,taylor.scott@hotmail.com,,Business dinner,Allergic to shellfish,2-TOP-05,2026-03-19 12:53:09,2026-03-19 14:16:09,83,0,Jake T.
RES-000682,2026-03-19,2026-03-19 12:53:25,1,Lunch,Resy,Completed,2026-03-18 02:53:25,1,Sarah Thompson,sarah.thompson@icloud.com,604-544-3679,,Quiet table please,2-TOP-07,2026-03-19 12:53:25,2026-03-19 14:12:25,79,0,Emma W.
RES-000689,2026-03-19,2026-03-19 13:22:16,2,Lunch,Phone,Completed,2026-03-19 03:22:16,0,Noah Dubois,noah.dubois@outlook.com,604-250-6341,,,2-TOP-06,2026-03-19 13:22:16,2026-03-19 14:32:16,70,0,David L.
RES-000690,2026-03-19,2026-03-19 13:26:59,2,Lunch,Walk-In,Late Cancel,2026-03-19 13:26:59,0,Hiroshi Mitchell,hiroshi.mitchell@outlook.com,604-964-8806,Business dinner,,2-TOP-01,,,,,
RES-000685,2026-03-19,2026-03-19 13:27:16,1,Lunch,OpenTable,Completed,2026-03-19 12:27:16,0,Amber Robinson,,604-490-5898,Wine enthusiast,High chair needed,2-TOP-08,2026-03-19 13:32:16,2026-03-19 14:41:16,69,5,Jake T.
RES-000706,2026-03-19,2026-03-19 17:35:36,2,Dinner,OpenTable,Completed,2026-03-18 11:35:36,1,Amanda Anderson,amanda.anderson@gmail.com,604-942-9230,First time,Gluten-free needed,2-TOP-01,2026-03-19 17:35:36,2026-03-19 19:08:36,93,0,David L.
RES-000700,2026-03-19,2026-03-19 17:37:54,2,Dinner,OpenTable,Completed,2026-03-12 10:37:54,7,Sarah Garcia,sarah.garcia@hotmail.com,,Business dinner,Anniversary dinner — candle on dessert,2-TOP-02,2026-03-19 17:45:54,2026-03-19 19:29:54,104,8,Jake T.
RES-000709,2026-03-19,2026-03-19 17:38:21,2,Dinner,OpenTable,Completed,2026-03-12 14:38:21,7,James Lee,james.lee@gmail.com,604-639-8972,Regular — prefers patio,,2-TOP-01,2026-03-19 17:38:21,2026-03-19 18:57:21,79,0,Sarah M.
RES-000716,2026-03-19,2026-03-19 17:40:38,2,Dinner,OpenTable,Completed,2026-03-16 13:40:38,3,Andrew Mueller,,604-907-7657,VIP guest,,2-TOP-08,2026-03-19 17:40:38,2026-03-19 19:10:38,90,0,Emma W.
RES-000694,2026-03-19,2026-03-19 17:43:24,2,Dinner,Phone,Completed,2026-03-18 17:43:24,1,Samantha Suzuki,samantha.suzuki@icloud.com,604-841-1897,Wine enthusiast,,2-TOP-08,2026-03-19 17:43:24,2026-03-19 19:04:24,81,0,Sarah M.
RES-000698,2026-03-19,2026-03-19 17:45:34,3,Dinner,Walk-In,Completed,2026-03-19 16:45:34,0,Elena White,elena.white@gmail.com,,,High chair needed,4-TOP-05,2026-03-19 17:45:34,2026-03-19 19:13:34,88,0,Maya C.
RES-000713,2026-03-19,2026-03-19 17:50:04,4,Dinner,Walk-In,No-Show,2026-03-19 09:50:04,0,Andrew Martin,andrew.martin@gmail.com,,,,4-TOP-02,,,,,
RES-000705,2026-03-19,2026-03-19 17:58:35,4,Dinner,Resy,Completed,2026-03-18 12:58:35,1,Daniel Kim,,604-760-2642,,,4-TOP-02,2026-03-19 18:13:35,2026-03-19 19:42:35,89,15,Maya C.
RES-000697,2026-03-19,2026-03-19 18:19:14,4,Dinner,Resy,Completed,2026-03-19 12:19:14,0,Rebecca Petrov,rebecca.petrov@yahoo.ca,604-589-6722,,Gluten-free needed,4-TOP-06,2026-03-19 18:27:14,2026-03-19 20:11:14,104,8,Jake T.
RES-000717,2026-03-19,2026-03-19 18:23:07,2,Dinner,OpenTable,Completed,2026-03-19 16:23:07,0,Natasha Robinson,natasha.robinson@shaw.ca,604-213-6447,,Window seat preferred,2-TOP-06,2026-03-19 18:38:07,2026-03-19 20:01:07,83,15,Jake T.
RES-000699,2026-03-19,2026-03-19 18:29:36,2,Dinner,Walk-In,Completed,2026-03-19 07:29:36,0,Natasha Yamamoto,natasha.yamamoto@shaw.ca,604-769-8021,Business dinner,Anniversary dinner — candle on dessert,2-TOP-01,2026-03-19 18:29:36,2026-03-19 20:14:36,105,0,Jake T.
RES-000724,2026-03-19,2026-03-19 18:33:43,2,Dinner,OpenTable,Completed,2026-03-19 17:33:43,0,Ethan Yamamoto,ethan.yamamoto@shaw.ca,604-748-9083,,,2-TOP-08,2026-03-19 18:33:43,2026-03-19 20:23:43,110,0,Jake T.
RES-000719,2026-03-19,2026-03-19 18:34:35,3,Dinner,Phone,Completed,2026-03-19 08:34:35,0,Hiroshi Nakamura,,604-260-9168,First time,,4-TOP-06,2026-03-19 18:34:35,2026-03-19 20:29:35,115,0,Maya C.
RES-000723,2026-03-19,2026-03-19 18:40:06,2,Dinner,Resy,Canceled,2026-03-19 16:40:06,0,Melissa Jackson,melissa.jackson@shaw.ca,604-261-8171,,,2-TOP-07,,,,,
RES-000720,2026-03-19,2026-03-19 18:40:34,4,Dinner,Walk-In,Completed,2026-03-14 17:40:34,5,Lucas Martin,,604-627-4117,First time,,4-TOP-02,2026-03-19 18:50:34,2026-03-19 20:11:34,81,10,Maya C.
RES-000703,2026-03-19,2026-03-19 18:57:21,3,Dinner,OpenTable,Late Cancel,2026-03-05 09:57:21,14,Kayla Lee,kayla.lee@shaw.ca,,,,4-TOP-02,,,,,
RES-000702,2026-03-19,2026-03-19 19:05:55,2,Dinner,Website,Completed,2026-03-19 17:05:55,0,Lucas Jackson,lucas.jackson@hotmail.com,604-415-3409,Celebrating birthday,,2-TOP-04,2026-03-19 19:05:55,2026-03-19 20:29:55,84,0,Sarah M.
RES-000714,2026-03-19,2026-03-19 19:06:59,3,Dinner,OpenTable,Completed,2026-03-19 14:06:59,0,Jin Singh,jin.singh@hotmail.com,604-305-5510,Business dinner,,4-TOP-04,2026-03-19 19:06:59,2026-03-19 20:49:59,103,0,Maya C.
RES-000725,2026-03-19,2026-03-19 19:09:03,4,Dinner,Phone,Completed,2026-03-14 10:09:03,5,Logan Gonzalez,logan.gonzalez@yahoo.ca,604-820-5009,,,4-TOP-05,2026-03-19 19:09:03,2026-03-19 20:56:03,107,0,Sarah M.
RES-000707,2026-03-19,2026-03-19 19:19:38,2,Dinner,OpenTable,Completed,2026-03-19 16:19:38,0,Ryan Phillips,,604-948-9268,,,2-TOP-01,2026-03-19 19:29:38,2026-03-19 20:44:38,75,10,Sarah M.
RES-000712,2026-03-19,2026-03-19 19:22:14,4,Dinner,Website,Completed,2026-03-19 19:22:14,0,Ryan Green,ryan.green@outlook.com,,,,4-TOP-10,2026-03-19 19:22:14,2026-03-19 20:45:14,83,0,Jake T.
RES-000715,2026-03-19,2026-03-19 19:25:41,4,Dinner,Walk-In,Canceled,2026-03-18 15:25:41,1,Sophia Chen,sophia.chen@outlook.com,604-430-3105,,,4-TOP-05,,,,,
RES-000721,2026-03-19,2026-03-19 19:27:16,2,Dinner,Phone,Completed,2026-03-19 11:27:16,0,Melissa Nelson,melissa.nelson@icloud.com,604-665-4649,Business dinner,Quiet table please,2-TOP-05,2026-03-19 19:27:16,2026-03-19 20:54:16,87,0,Sarah M.
RES-000695,2026-03-19,2026-03-19 19:28:29,4,Dinner,OpenTable,No-Show,2026-03-19 19:28:29,0,Yuki Evans,yuki.evans@shaw.ca,604-201-9375,,Allergic to shellfish,4-TOP-05,,,,,
RES-000718,2026-03-19,2026-03-19 19:29:29,5,Dinner,OpenTable,No-Show,2026-03-19 07:29:29,0,Claire Evans,claire.evans@yahoo.ca,604-627-2429,,Window seat preferred,6-TOP-02,,,,,
RES-000710,2026-03-19,2026-03-19 19:31:20,2,Dinner,OpenTable,Completed,2026-03-18 15:31:20,1,Samantha Suzuki,samantha.suzuki@yahoo.ca,604-985-8847,Regular — prefers patio,Allergic to shellfish,2-TOP-06,2026-03-19 19:31:20,2026-03-19 20:52:20,81,0,Emma W.
RES-000722,2026-03-19,2026-03-19 19:32:51,3,Dinner,Website,Completed,2026-03-05 13:32:51,14,Liam Nelson,,604-585-1381,,,4-TOP-10,2026-03-19 19:35:51,2026-03-19 21:34:51,119,3,David L.
RES-000708,2026-03-19,2026-03-19 19:36:36,5,Dinner,Walk-In,Completed,2026-03-18 16:36:36,1,Hiroshi Parker,hiroshi.parker@shaw.ca,604-381-8956,Business dinner,Vegetarian menu requested,6-TOP-01,2026-03-19 19:51:36,2026-03-19 21:50:36,119,15,Jake T.
RES-000701,2026-03-19,2026-03-19 19:53:41,5,Dinner,Resy,Canceled,2026-03-17 11:53:41,2,Nicole Johansson,nicole.johansson@gmail.com,604-841-4351,,,6-TOP-01,,,,,
RES-000696,2026-03-19,2026-03-19 20:12:09,4,Dinner,OpenTable,Completed,2026-03-19 11:12:09,0,Mason Petrov,mason.petrov@shaw.ca,,First time,,4-TOP-09,2026-03-19 20:15:09,2026-03-19 21:41:09,86,3,Jake T.
RES-000711,2026-03-19,2026-03-19 20:12:35,2,Dinner,Phone,Completed,2026-03-19 19:12:35,0,Mason Johansson,mason.johansson@icloud.com,604-719-5824,Regular — prefers patio,High chair needed,2-TOP-07,2026-03-19 20:22:35,2026-03-19 21:58:35,96,10,David L.
RES-000704,2026-03-19,2026-03-19 20:28:05,3,Dinner,Website,No-Show,2026-03-19 08:28:05,0,Sakura Mueller,sakura.mueller@icloud.com,,Wine enthusiast,Gluten-free needed,4-TOP-01,,,,,
RES-000730,2026-03-20,2026-03-20 11:38:43,3,Lunch,Phone,No-Show,2026-03-20 08:38:43,0,Noah Flores,noah.flores@shaw.ca,,First time,Vegetarian menu requested,4-TOP-10,,,,,
RES-000740,2026-03-20,2026-03-20 11:41:44,2,Lunch,OpenTable,Completed,2026-03-20 03:41:44,0,Michael Wilson,michael.wilson@outlook.com,604-605-3770,,,2-TOP-03,2026-03-20 11:41:44,2026-03-20 12:56:44,75,0,Sarah M.
RES-000733,2026-03-20,2026-03-20 11:43:15,3,Lunch,Resy,Completed,2026-03-20 06:43:15,0,Ryan Martinez,,604-455-7218,Regular — prefers patio,Allergic to shellfish,4-TOP-09,2026-03-20 11:58:15,2026-03-20 13:06:15,68,15,Aisha R.
RES-000728,2026-03-20,2026-03-20 11:50:43,1,Lunch,Phone,Completed,2026-03-19 05:50:43,1,Kenji Hall,,604-589-2466,Regular — prefers patio,,2-TOP-04,2026-03-20 11:53:43,2026-03-20 13:04:43,71,3,Emma W.
RES-000734,2026-03-20,2026-03-20 12:04:51,6,Lunch,OpenTable,Canceled,2026-03-17 00:04:51,3,Amber Phillips,amber.phillips@shaw.ca,604-985-9117,,Allergic to shellfish,6-TOP-02,,,,,
RES-000729,2026-03-20,2026-03-20 12:07:00,3,Lunch,OpenTable,Completed,2026-03-19 09:07:00,1,Megan Flores,megan.flores@outlook.com,604-459-7567,,Quiet table please,4-TOP-03,2026-03-20 12:22:00,2026-03-20 13:18:00,56,15,Emma W.
RES-000738,2026-03-20,2026-03-20 12:16:35,4,Lunch,Walk-In,Completed,2026-03-18 06:16:35,2,Nicole Flores,nicole.flores@hotmail.com,,Wine enthusiast,High chair needed,4-TOP-04,2026-03-20 12:16:35,2026-03-20 13:20:35,64,0,Aisha R.
RES-000727,2026-03-20,2026-03-20 12:18:25,4,Lunch,OpenTable,Completed,2026-03-20 05:18:25,0,Rebecca Thompson,,,,Anniversary dinner — candle on dessert,4-TOP-05,2026-03-20 12:33:25,2026-03-20 13:30:25,57,15,Sarah M.
RES-000739,2026-03-20,2026-03-20 12:25:27,1,Lunch,Resy,Completed,2026-03-17 09:25:27,3,Sven Torres,sven.torres@icloud.com,,Business dinner,Window seat preferred,2-TOP-08,2026-03-20 12:25:27,2026-03-20 13:26:27,61,0,Emma W.
RES-000731,2026-03-20,2026-03-20 12:27:37,2,Lunch,Website,Completed,2026-03-13 02:27:37,7,Andrew Petrov,,604-603-6970,Business dinner,,2-TOP-03,2026-03-20 12:27:37,2026-03-20 13:44:37,77,0,David L.
RES-000732,2026-03-20,2026-03-20 12:49:06,2,Lunch,OpenTable,Completed,2026-03-13 07:49:06,7,Nathan Suzuki,nathan.suzuki@gmail.com,604-942-2621,Celebrating birthday,,2-TOP-02,2026-03-20 12:49:06,2026-03-20 14:07:06,78,0,Maya C.
RES-000737,2026-03-20,2026-03-20 12:59:58,3,Lunch,OpenTable,Completed,2026-03-20 10:59:58,0,Mia Jackson,mia.jackson@gmail.com,,VIP guest,Anniversary dinner — candle on dessert,4-TOP-01,2026-03-20 13:14:58,2026-03-20 14:10:58,56,15,Emma W.
RES-000735,2026-03-20,2026-03-20 13:11:12,4,Lunch,Walk-In,Completed,2026-03-20 08:11:12,0,Kevin Scott,kevin.scott@icloud.com,,Business dinner,,4-TOP-02,2026-03-20 13:26:12,2026-03-20 14:43:12,77,15,David L.
RES-000726,2026-03-20,2026-03-20 13:26:05,4,Lunch,OpenTable,Completed,2026-03-18 08:26:05,2,Sakura Hall,sakura.hall@hotmail.com,604-588-6224,,,4-TOP-05,2026-03-20 13:36:05,2026-03-20 14:48:05,72,10,Maya C.
RES-000736,2026-03-20,2026-03-20 13:30:35,2,Lunch,Phone,Completed,2026-03-20 07:30:35,0,Charlotte Morris,charlotte.morris@outlook.com,604-334-2134,,Quiet table please,2-TOP-05,2026-03-20 13:30:35,2026-03-20 14:40:35,70,0,Emma W.
RES-000759,2026-03-20,2026-03-20 17:30:56,2,Dinner,Phone,Completed,2026-03-17 07:30:56,3,Rebecca Robinson,,604-264-5331,VIP guest,High chair needed,2-TOP-03,2026-03-20 17:38:56,2026-03-20 19:18:56,100,8,Emma W.
RES-000751,2026-03-20,2026-03-20 17:50:06,4,Dinner,Resy,Canceled,2026-03-17 12:50:06,3,Nathan Harris,nathan.harris@hotmail.com,,Celebrating birthday,Anniversary dinner — candle on dessert,4-TOP-04,,,,,
RES-000769,2026-03-20,2026-03-20 17:56:12,5,Dinner,Phone,Completed,2026-03-19 09:56:12,1,Daniel Nelson,daniel.nelson@hotmail.com,604-560-9845,,,6-TOP-01,2026-03-20 18:04:12,2026-03-20 20:11:12,127,8,Emma W.
RES-000779,2026-03-20,2026-03-20 18:01:27,4,Dinner,OpenTable,Late Cancel,2026-03-20 18:01:27,0,Daniel Kim,daniel.kim@hotmail.com,604-813-2360,Celebrating birthday,,4-TOP-04,,,,,
RES-000756,2026-03-20,2026-03-20 18:03:16,3,Dinner,Phone,Completed,2026-03-19 06:03:16,1,Soo-Yeon Martin,soo-yeon.martin@shaw.ca,604-357-5100,,Vegetarian menu requested,4-TOP-01,2026-03-20 18:03:16,2026-03-20 19:33:16,90,0,Emma W.
RES-000760,2026-03-20,2026-03-20 18:14:59,3,Dinner,Resy,Completed,2026-03-20 11:14:59,0,Charlotte Wright,charlotte.wright@yahoo.ca,604-832-9120,First time,High chair needed,4-TOP-09,2026-03-20 18:22:59,2026-03-20 20:14:59,112,8,Jake T.
RES-000748,2026-03-20,2026-03-20 18:19:54,5,Dinner,Walk-In,Canceled,2026-03-20 17:19:54,0,Sakura Singh,sakura.singh@gmail.com,604-541-8548,,Quiet table please,6-TOP-01,,,,,
RES-000774,2026-03-20,2026-03-20 18:20:46,1,Dinner,Resy,Completed,2026-03-20 15:20:46,0,Ingrid Martin,,604-293-1535,Wine enthusiast,,2-TOP-04,2026-03-20 18:20:46,2026-03-20 19:41:46,81,0,Aisha R.
RES-000762,2026-03-20,2026-03-20 18:23:58,6,Dinner,Website,Completed,2026-03-19 12:23:58,1,Sakura Nelson,sakura.nelson@hotmail.com,,,Vegetarian menu requested,6-TOP-01,2026-03-20 18:23:58,2026-03-20 20:26:58,123,0,Aisha R.
RES-000778,2026-03-20,2026-03-20 18:29:36,2,Dinner,Resy,Completed,2026-03-20 11:29:36,0,Kevin Martinez,kevin.martinez@gmail.com,604-493-1276,First time,,2-TOP-03,2026-03-20 18:29:36,2026-03-20 20:23:36,114,0,Jake T.
RES-000776,2026-03-20,2026-03-20 18:31:17,3,Dinner,OpenTable,Completed,2026-03-20 13:31:17,0,Charlotte Morris,charlotte.morris@gmail.com,604-848-3603,Regular — prefers patio,,4-TOP-09,2026-03-20 18:36:17,2026-03-20 20:28:17,112,5,David L.
RES-000757,2026-03-20,2026-03-20 18:35:00,5,Dinner,OpenTable,Completed,2026-03-19 17:35:00,1,Taylor Mueller,taylor.mueller@shaw.ca,,Business dinner,Allergic to shellfish,6-TOP-01,2026-03-20 18:35:00,2026-03-20 20:44:00,129,0,Aisha R.
RES-000780,2026-03-20,2026-03-20 18:36:06,1,Dinner,Walk-In,Completed,2026-03-13 12:36:06,7,Kayla Martin,kayla.martin@hotmail.com,604-708-4319,,Anniversary dinner — candle on dessert,2-TOP-01,2026-03-20 18:41:06,2026-03-20 20:21:06,100,5,David L.
RES-000767,2026-03-20,2026-03-20 18:38:14,1,Dinner,Walk-In,Completed,2026-03-19 18:38:14,1,Mason Singh,mason.singh@icloud.com,604-368-5139,Business dinner,Vegetarian menu requested,2-TOP-01,2026-03-20 18:48:14,2026-03-20 20:30:14,102,10,Maya C.
RES-000744,2026-03-20,2026-03-20 18:38:24,2,Dinner,Walk-In,Completed,2026-03-13 18:38:24,7,Stephanie Robinson,stephanie.robinson@outlook.com,,Celebrating birthday,,2-TOP-07,2026-03-20 18:38:24,2026-03-20 20:31:24,113,0,Aisha R.
RES-000743,2026-03-20,2026-03-20 18:46:36,3,Dinner,Resy,Completed,2026-03-19 06:46:36,1,Kenji Mitchell,kenji.mitchell@shaw.ca,,,Allergic to shellfish,4-TOP-08,2026-03-20 18:46:36,2026-03-20 20:10:36,84,0,Jake T.
RES-000752,2026-03-20,2026-03-20 18:52:57,2,Dinner,Resy,Completed,2026-03-06 10:52:57,14,Stephanie Rossi,stephanie.rossi@yahoo.ca,604-886-8936,Wine enthusiast,Vegetarian menu requested,2-TOP-02,2026-03-20 18:52:57,2026-03-20 20:27:57,95,0,Sarah M.
RES-000763,2026-03-20,2026-03-20 18:55:35,4,Dinner,OpenTable,Completed,2026-03-19 16:55:35,1,Isabella Gonzalez,,604-842-1090,Business dinner,Quiet table please,4-TOP-08,2026-03-20 18:55:35,2026-03-20 20:14:35,79,0,David L.
RES-000771,2026-03-20,2026-03-20 19:01:20,2,Dinner,OpenTable,Completed,2026-03-15 09:01:20,5,Ryan Torres,,604-532-6890,Wine enthusiast,,2-TOP-01,2026-03-20 19:16:20,2026-03-20 21:02:20,106,15,Aisha R.
RES-000745,2026-03-20,2026-03-20 19:07:49,3,Dinner,Resy,Completed,2026-03-20 12:07:49,0,Mason Carter,mason.carter@icloud.com,604-318-4586,Business dinner,,4-TOP-01,2026-03-20 19:22:49,2026-03-20 21:07:49,105,15,Aisha R.
RES-000750,2026-03-20,2026-03-20 19:08:26,3,Dinner,OpenTable,Completed,2026-03-13 13:08:26,7,Rachel Roberts,rachel.roberts@yahoo.ca,604-588-3257,,,4-TOP-03,2026-03-20 19:08:26,2026-03-20 20:52:26,104,0,Aisha R.
RES-000754,2026-03-20,2026-03-20 19:13:28,4,Dinner,OpenTable,Completed,2026-03-20 19:13:28,0,Lucas Roberts,lucas.roberts@yahoo.ca,604-910-3952,,Allergic to shellfish,4-TOP-06,2026-03-20 19:13:28,2026-03-20 20:35:28,82,0,Aisha R.
RES-000768,2026-03-20,2026-03-20 19:17:01,4,Dinner,Walk-In,Completed,2026-03-20 13:17:01,0,Olivia Scott,olivia.scott@icloud.com,604-972-7966,,Allergic to shellfish,4-TOP-07,2026-03-20 19:17:01,2026-03-20 20:45:01,88,0,Emma W.
RES-000753,2026-03-20,2026-03-20 19:20:34,4,Dinner,Website,No-Show,2026-03-20 11:20:34,0,Mason Roberts,mason.roberts@hotmail.com,604-840-9456,,,4-TOP-01,,,,,
RES-000761,2026-03-20,2026-03-20 19:21:15,2,Dinner,OpenTable,Completed,2026-03-20 15:21:15,0,Tyler Phillips,,604-467-3548,,,2-TOP-03,2026-03-20 19:21:15,2026-03-20 21:04:15,103,0,David L.
RES-000742,2026-03-20,2026-03-20 19:32:46,4,Dinner,OpenTable,Late Cancel,2026-03-19 17:32:46,1,Dmitri Mitchell,dmitri.mitchell@hotmail.com,604-992-9005,First time,,4-TOP-07,,,,,
RES-000764,2026-03-20,2026-03-20 19:33:58,4,Dinner,Phone,Completed,2026-03-17 18:33:58,3,Mason Suzuki,mason.suzuki@outlook.com,604-481-8312,Celebrating birthday,,4-TOP-10,2026-03-20 19:33:58,2026-03-20 21:05:58,92,0,David L.
RES-000772,2026-03-20,2026-03-20 19:39:25,4,Dinner,Resy,Completed,2026-03-18 11:39:25,2,Dmitri Johansson,dmitri.johansson@gmail.com,604-990-2257,Business dinner,,4-TOP-01,2026-03-20 19:39:25,2026-03-20 21:07:25,88,0,David L.
RES-000746,2026-03-20,2026-03-20 19:40:57,2,Dinner,OpenTable,Completed,2026-03-17 09:40:57,3,Sven Tanaka,,604-982-8862,,Vegetarian menu requested,2-TOP-01,2026-03-20 19:40:57,2026-03-20 21:27:57,107,0,Maya C.
RES-000766,2026-03-20,2026-03-20 19:43:57,6,Dinner,Phone,Completed,2026-03-18 07:43:57,2,Andrew Johansson,andrew.johansson@outlook.com,604-747-3803,,High chair needed,6-TOP-02,2026-03-20 19:48:57,2026-03-20 21:15:57,87,5,David L.
RES-000755,2026-03-20,2026-03-20 19:45:07,6,Dinner,Phone,Canceled,2026-03-13 19:45:07,7,David Nakamura,david.nakamura@hotmail.com,604-766-4544,Celebrating birthday,,6-TOP-02,,,,,
RES-000773,2026-03-20,2026-03-20 19:53:15,6,Dinner,Resy,Completed,2026-03-20 11:53:15,0,Ashley Singh,ashley.singh@icloud.com,604-287-9621,,Gluten-free needed,6-TOP-01,2026-03-20 19:56:15,2026-03-20 22:13:15,137,3,Emma W.
RES-000749,2026-03-20,2026-03-20 19:54:41,5,Dinner,OpenTable,Canceled,2026-03-20 17:54:41,0,Sven Phillips,sven.phillips@yahoo.ca,604-441-3348,Wine enthusiast,Vegetarian menu requested,6-TOP-02,,,,,
RES-000770,2026-03-20,2026-03-20 20:00:31,3,Dinner,Website,Canceled,2026-03-20 16:00:31,0,Amber Evans,amber.evans@shaw.ca,604-617-3047,,Gluten-free needed,4-TOP-02,,,,,
RES-000775,2026-03-20,2026-03-20 20:02:21,3,Dinner,Phone,Late Cancel,2026-03-20 18:02:21,0,Aiden Stewart,aiden.stewart@gmail.com,,Celebrating birthday,,4-TOP-09,,,,,
RES-000747,2026-03-20,2026-03-20 20:02:51,2,Dinner,OpenTable,Canceled,2026-03-20 13:02:51,0,Yuki Petrov,yuki.petrov@yahoo.ca,604-724-5956,Wine enthusiast,Window seat preferred,2-TOP-04,,,,,
RES-000777,2026-03-20,2026-03-20 20:07:33,3,Dinner,OpenTable,Completed,2026-03-13 14:07:33,7,Sarah Garcia,sarah.garcia@outlook.com,604-755-7492,Business dinner,High chair needed,4-TOP-02,2026-03-20 20:07:33,2026-03-20 22:06:33,119,0,Jake T.
RES-000741,2026-03-20,2026-03-20 20:08:34,4,Dinner,Phone,Completed,2026-03-20 20:08:34,0,Soo-Yeon Mueller,soo-yeon.mueller@yahoo.ca,604-419-4904,,Vegetarian menu requested,4-TOP-06,2026-03-20 20:23:34,2026-03-20 21:38:34,75,15,Maya C.
RES-000758,2026-03-20,2026-03-20 20:14:54,2,Dinner,OpenTable,Completed,2026-03-17 19:14:54,3,Ingrid Lewis,ingrid.lewis@outlook.com,604-623-6194,Wine enthusiast,Allergic to shellfish,2-TOP-05,2026-03-20 20:14:54,2026-03-20 21:32:54,78,0,Sarah M.
RES-000765,2026-03-20,2026-03-20 20:20:44,3,Dinner,OpenTable,Canceled,2026-03-20 14:20:44,0,Soo-Yeon Mueller,soo-yeon.mueller@hotmail.com,604-635-1276,Celebrating birthday,Window seat preferred,4-TOP-07,,,,,
RES-000790,2026-03-21,2026-03-21 11:36:09,1,Lunch,Resy,No-Show,2026-03-21 05:36:09,0,Ethan Yamamoto,ethan.yamamoto@outlook.com,604-513-9393,,,2-TOP-07,,,,,
RES-000798,2026-03-21,2026-03-21 11:45:18,3,Lunch,Resy,Completed,2026-03-21 11:45:18,0,Wei Flores,wei.flores@shaw.ca,604-730-6509,VIP guest,Allergic to shellfish,4-TOP-02,2026-03-21 11:45:18,2026-03-21 12:50:18,65,0,Emma W.
RES-000785,2026-03-21,2026-03-21 11:47:48,3,Lunch,OpenTable,Completed,2026-03-19 05:47:48,2,Elena Baker,elena.baker@gmail.com,604-756-5402,First time,,4-TOP-02,2026-03-21 11:57:48,2026-03-21 13:17:48,80,10,Maya C.
RES-000797,2026-03-21,2026-03-21 11:54:05,2,Lunch,OpenTable,Completed,2026-03-21 03:54:05,0,Natasha Singh,natasha.singh@hotmail.com,604-385-5256,Regular — prefers patio,,2-TOP-05,2026-03-21 11:54:05,2026-03-21 13:07:05,73,0,Jake T.
RES-000795,2026-03-21,2026-03-21 11:57:13,2,Lunch,Phone,Completed,2026-03-18 08:57:13,3,Rachel White,,604-540-2691,First time,Window seat preferred,2-TOP-08,2026-03-21 12:02:13,2026-03-21 13:03:13,61,5,Aisha R.
RES-000794,2026-03-21,2026-03-21 11:57:47,4,Lunch,Phone,Completed,2026-03-21 08:57:47,0,Natasha Turner,natasha.turner@gmail.com,604-939-1005,Wine enthusiast,,4-TOP-08,2026-03-21 11:57:47,2026-03-21 13:10:47,73,0,Sarah M.
RES-000781,2026-03-21,2026-03-21 11:58:37,2,Lunch,OpenTable,Completed,2026-03-21 05:58:37,0,Michael Hill,,604-714-1423,,,2-TOP-04,2026-03-21 11:58:37,2026-03-21 13:22:37,84,0,Aisha R.
RES-000789,2026-03-21,2026-03-21 12:10:01,3,Lunch,OpenTable,Completed,2026-03-21 03:10:01,0,Rachel Petrov,rachel.petrov@shaw.ca,,Business dinner,Quiet table please,4-TOP-02,2026-03-21 12:13:01,2026-03-21 13:15:01,62,3,David L.
RES-000782,2026-03-21,2026-03-21 12:15:12,4,Lunch,Resy,Completed,2026-03-19 10:15:12,2,Wei Allen,,604-656-3813,,,4-TOP-04,2026-03-21 12:20:12,2026-03-21 13:33:12,73,5,Maya C.
RES-000796,2026-03-21,2026-03-21 12:22:55,3,Lunch,OpenTable,Completed,2026-03-20 04:22:55,1,Wei Petrov,wei.petrov@icloud.com,604-356-5524,,,4-TOP-01,2026-03-21 12:30:55,2026-03-21 13:30:55,60,8,Maya C.
RES-000801,2026-03-21,2026-03-21 12:26:46,6,Lunch,Phone,Completed,2026-03-21 04:26:46,0,Emily Ivanov,emily.ivanov@gmail.com,604-834-1210,,Quiet table please,6-TOP-02,2026-03-21 12:31:46,2026-03-21 13:49:46,78,5,Aisha R.
