Receipt_ID,Sequence_Number,Creation_Date,Finalized_Date,Status,Type,Void_Status,Table_ID,Table_Name,Floor_ID,Floor_Name,Course_Number,User_ID,Username,Customer_ID,Customer_Name,Customer_Email,Number_of_Seats,Net_Total,Taxes,Total,Tip,Extra,Parent_ID,Has_Children,Delivery_Date
R001294.01,1294,2026-03-14 17:44:00,2026-03-14 19:16:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1006,Olivia C.,C-0110,Hana Reed,hana.reed75@icloud.com,4,268.00,GST: $13.40,285.60,53.60,,,False,
R001295.01,1295,2026-03-14 19:27:00,2026-03-14 19:49:00,Paid,Takeout,,T-10,Table 10,F-001,Main Dining,,U-1005,Dylan R.,,,,2,75.00,GST: $3.75,83.05,0.00,,,False,
R001296.01,1296,2026-03-14 18:32:00,2026-03-14 19:49:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1001,Sarah M.,,,,2,150.00,GST: $7.50,159.50,27.00,,,False,
R001297.01,1297,2026-03-14 18:53:00,2026-03-14 19:41:00,Paid,Dine-In,,T-16,Patio 2,F-002,Patio,,U-1006,Olivia C.,,,,4,175.20,GST: $8.76,187.76,31.54,,,False,
R001298.01,1298,2026-03-14 20:35:00,2026-03-14 21:59:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1001,Sarah M.,C-0100,Viktor Anderson,viktor.anderson4@gmail.com,2,139.00,GST: $6.95,147.55,34.75,,,False,
R001299.01,1299,2026-03-14 17:45:00,2026-03-14 18:58:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1005,Dylan R.,,,,1,78.00,GST: $3.90,83.50,11.70,,,False,
R001300.01,1300,2026-03-14 20:14:00,2026-03-14 20:42:00,Paid,Takeout,,T-19,Patio 5,F-002,Patio,,U-1003,Mika T.,C-0140,Vanessa Sanchez,vanessa.sanchez31@gmail.com,2,88.00,GST: $4.40,94.00,13.20,,,False,
R001301.01,1301,2026-03-14 18:51:00,2026-03-14 20:19:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1001,Sarah M.,,,,4,309.00,GST: $15.45,328.05,46.35,,,False,
R001302.01,1302,2026-03-14 19:10:00,2026-03-14 20:09:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1006,Olivia C.,C-0075,Greta Turner,greta.turner30@yahoo.ca,2,114.00,GST: $5.70,119.70,25.08,,,False,
R001303.01,1303,2026-03-14 20:13:00,2026-03-14 21:49:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1002,James L.,C-0138,Sven Sharma,sven.sharma56@gmail.com,2,134.00,GST: $6.70,144.20,26.80,,,False,
R001304.01,1304,2026-03-14 18:35:00,2026-03-14 20:05:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1006,Olivia C.,C-0068,Ingrid Müller,ingrid.müller94@hotmail.com,3,186.00,GST: $9.30,198.80,33.48,,,False,
R001305.01,1305,2026-03-14 19:43:00,2026-03-14 20:29:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1006,Olivia C.,,,,3,170.00,GST: $8.50,179.40,34.00,,,False,
R001306.01,1306,2026-03-14 19:00:00,2026-03-14 20:33:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1005,Dylan R.,C-0019,Iris Hill,iris.hill86@yahoo.ca,4,350.00,GST: $17.50,376.00,63.00,,,False,
R001307.01,1307,2026-03-14 18:08:00,2026-03-14 18:32:00,Paid,Takeout,,T-20,Patio 6,F-002,Patio,,U-1006,Olivia C.,,,,2,106.00,GST: $5.30,112.20,5.30,,,False,
R001308.01,1308,2026-03-14 18:15:00,2026-03-14 19:53:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1003,Mika T.,C-0001,Viktor White,viktor.white32@outlook.com,2,168.80,GST: $8.44,183.52,30.38,,,False,
R001309.01,1309,2026-03-14 19:30:00,2026-03-14 20:16:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1002,James L.,C-0084,Hiroshi Perez,hiroshi.perez57@gmail.com,4,248.00,GST: $12.40,269.10,44.64,,,False,
R001310.01,1310,2026-03-14 18:59:00,2026-03-14 20:29:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1002,James L.,,,,2,159.00,GST: $7.95,169.65,39.75,,,False,
R001311.01,1311,2026-03-14 18:42:00,2026-03-14 18:59:00,Paid,Takeout,,T-01,Table 1,F-001,Main Dining,,U-1002,James L.,C-0080,Ingrid Anderson,ingrid.anderson34@gmail.com,2,180.00,GST: $9.00,193.70,9.00,,,False,
R001312.01,1312,2026-03-14 19:33:00,2026-03-14 20:01:00,Paid,Takeout,,T-21,Bar 1,F-003,Bar,,U-1002,James L.,C-0029,Mila Gonzalez,mila.gonzalez75@hotmail.com,2,186.00,GST: $9.30,197.00,27.90,,,False,
R001313.01,1313,2026-03-14 19:56:00,2026-03-14 20:24:00,Paid,Takeout,,T-05,Table 5,F-001,Main Dining,,U-1001,Sarah M.,,,,4,363.00,GST: $18.15,386.45,0.00,,,False,
R001314.01,1314,2026-03-14 17:56:00,2026-03-14 19:23:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1001,Sarah M.,C-0122,Nicole Roberts,nicole.roberts92@yahoo.ca,4,309.00,GST: $15.45,329.55,67.98,,,False,
R001315.01,1315,2026-03-14 19:54:00,2026-03-14 20:14:00,Paid,Takeout,,T-03,Table 3,F-001,Main Dining,,U-1005,Dylan R.,,,,3,132.00,GST: $6.60,141.40,6.60,,,False,
R001316.01,1316,2026-03-14 19:21:00,2026-03-14 19:46:00,Paid,Takeout,,T-02,Table 2,F-001,Main Dining,,U-1001,Sarah M.,C-0090,Nadia Andersen,nadia.andersen40@hotmail.com,3,160.20,GST: $8.01,171.51,0.00,,,False,
R001317.01,1317,2026-03-14 20:03:00,2026-03-14 21:16:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1005,Dylan R.,C-0133,Sita Andersen,sita.andersen28@hotmail.com,4,273.00,GST: $13.65,291.05,49.14,,,False,
R001318.01,1318,2026-03-14 18:24:00,2026-03-14 19:11:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1002,James L.,C-0012,Brandon Larsen,brandon.larsen15@outlook.com,2,193.00,GST: $9.65,204.55,42.46,,,False,
R001319.01,1319,2026-03-14 17:44:00,2026-03-14 18:31:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1001,Sarah M.,,,,2,161.00,GST: $8.05,171.85,24.15,,,False,
R001320.01,1320,2026-03-14 18:44:00,2026-03-14 20:07:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1001,Sarah M.,,,,2,156.00,GST: $7.80,167.30,31.20,,,False,
R001321.01,1321,2026-03-14 20:28:00,2026-03-14 21:53:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1006,Olivia C.,,,,2,157.00,GST: $7.85,168.35,28.26,,,False,
R001322.01,1322,2026-03-14 20:42:00,2026-03-14 21:24:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1001,Sarah M.,C-0116,Jessica Singh,jessica.singh73@outlook.com,3,189.00,GST: $9.45,203.35,28.35,,,False,
R001323.01,1323,2026-03-14 18:39:00,2026-03-14 20:10:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1002,James L.,C-0061,Brian Suzuki,brian.suzuki3@hotmail.com,4,266.80,GST: $13.34,283.34,40.02,,,False,
R001324.01,1324,2026-03-14 19:02:00,2026-03-14 20:09:00,Voided,Dine-In,Voided,T-19,Patio 5,F-002,Patio,,U-1004,Priya S.,,,,2,86.50,GST: $4.33,91.73,0.00,,,False,
R001325.01,1325,2026-03-14 19:38:00,2026-03-14 20:31:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1006,Olivia C.,,,,2,146.00,GST: $7.30,159.10,29.20,,,False,
R001326.01,1326,2026-03-14 19:36:00,2026-03-14 20:47:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1004,Priya S.,,,,4,274.00,GST: $13.70,293.30,49.32,,,False,
R001327.01,1327,2026-03-14 20:05:00,2026-03-14 21:08:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1005,Dylan R.,,,,2,167.00,GST: $8.35,177.05,33.40,,,False,
R001328.01,1328,2026-03-14 20:37:00,2026-03-14 21:03:00,Paid,Takeout,,T-13,Table 13,F-001,Main Dining,,U-1005,Dylan R.,C-0039,Sven Lewis,sven.lewis53@gmail.com,2,136.00,GST: $6.80,145.30,13.60,,,False,
R001329.01,1329,2026-03-14 20:51:00,2026-03-14 21:20:00,Paid,Takeout,,T-03,Table 3,F-001,Main Dining,,U-1001,Sarah M.,,,,2,212.00,GST: $10.60,229.30,0.00,,,False,
R001330.01,1330,2026-03-14 17:51:00,2026-03-14 18:47:00,Paid,Dine-In,,T-16,Patio 2,F-002,Patio,,U-1006,Olivia C.,C-0117,Jonathan Collins,jonathan.collins36@outlook.com,4,269.00,GST: $13.45,285.05,48.42,,,False,
R001331.01,1331,2026-03-14 20:08:00,2026-03-14 20:56:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1002,James L.,,,,2,142.00,GST: $7.10,151.60,31.24,,,False,
R001332.01,1332,2026-03-14 20:04:00,2026-03-14 20:27:00,Paid,Takeout,,T-07,Table 7,F-001,Main Dining,,U-1002,James L.,C-0008,Zara Wilson,zara.wilson69@outlook.com,2,162.00,GST: $8.10,173.10,24.30,,,False,
R001333.01,1333,2026-03-14 18:08:00,2026-03-14 19:39:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1002,James L.,,,,1,85.00,GST: $4.25,91.05,17.00,,,False,
R001334.01,1334,2026-03-14 17:36:00,2026-03-14 18:54:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1001,Sarah M.,,,,4,301.00,GST: $15.05,319.45,54.18,,,False,
R001335.01,1335,2026-03-14 20:23:00,2026-03-14 21:20:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1002,James L.,,,,2,108.00,GST: $5.40,116.90,19.44,,,False,
R001336.01,1336,2026-03-14 20:15:00,2026-03-14 21:19:00,Paid,Dine-In,,T-13,Table 13,F-001,Main Dining,,U-1005,Dylan R.,C-0052,Ravi Singh,ravi.singh59@outlook.com,2,155.00,GST: $7.75,166.25,31.00,,,False,
R001337.01,1337,2026-03-14 18:59:00,2026-03-14 19:40:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1001,Sarah M.,,,,2,133.00,GST: $6.65,144.35,23.94,,,False,
R001338.01,1338,2026-03-14 19:38:00,2026-03-14 21:05:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1003,Mika T.,,,,1,64.00,GST: $3.20,68.90,12.80,,,False,
R001339.01,1339,2026-03-14 17:50:00,2026-03-14 19:08:00,Paid,Dine-In,,T-16,Patio 2,F-002,Patio,,U-1006,Olivia C.,,,,4,388.00,GST: $19.40,411.80,97.00,,,False,
R001340.01,1340,2026-03-14 18:30:00,2026-03-14 18:45:00,Paid,Takeout,,T-07,Table 7,F-001,Main Dining,,U-1003,Mika T.,C-0063,Robert Gupta,robert.gupta22@hotmail.com,2,106.00,GST: $5.30,112.30,10.60,,,False,
R001341.01,1341,2026-03-14 20:18:00,2026-03-14 20:35:00,Paid,Takeout,,T-07,Table 7,F-001,Main Dining,,U-1004,Priya S.,C-0091,Stephanie Gupta,stephanie.gupta64@yahoo.ca,2,113.05,GST: $5.65,120.41,5.65,,,False,
R001342.01,1342,2026-03-15 11:33:00,2026-03-15 12:50:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1006,Olivia C.,,,,2,81.00,GST: $4.05,86.25,17.82,,,False,
R001343.01,1343,2026-03-15 13:30:00,2026-03-15 14:13:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1004,Priya S.,C-0105,Jessica Tanaka,jessica.tanaka78@icloud.com,2,112.00,GST: $5.60,118.80,20.16,,,False,
R001344.01,1344,2026-03-15 11:56:00,2026-03-15 12:17:00,Paid,Takeout,,T-01,Table 1,F-001,Main Dining,,U-1006,Olivia C.,,,,3,144.00,GST: $7.20,152.40,0.00,,,False,
R001345.01,1345,2026-03-15 12:14:00,2026-03-15 12:55:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1005,Dylan R.,,,,4,154.60,GST: $7.73,165.69,38.65,,,False,
R001346.01,1346,2026-03-15 13:09:00,2026-03-15 14:36:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1001,Sarah M.,,,,2,97.00,GST: $4.85,103.05,19.40,,,False,
R001347.01,1347,2026-03-15 12:40:00,2026-03-15 13:04:00,Paid,Takeout,,T-13,Table 13,F-001,Main Dining,,U-1006,Olivia C.,,,,3,125.00,GST: $6.25,132.45,12.50,,,False,
R001348.01,1348,2026-03-15 12:35:00,2026-03-15 13:25:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1001,Sarah M.,C-0154,Samantha Bui,samantha.bui40@icloud.com,2,68.00,GST: $3.40,71.40,10.20,,,False,
R001349.01,1349,2026-03-15 11:46:00,2026-03-15 13:03:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1003,Mika T.,,,,3,126.00,GST: $6.30,134.70,22.68,,,False,
R001350.01,1350,2026-03-15 11:32:00,2026-03-15 13:01:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1002,James L.,,,,2,45.00,GST: $2.25,47.25,9.00,,,False,
R001351.01,1351,2026-03-15 11:37:00,2026-03-15 12:56:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1005,Dylan R.,,,,4,183.00,GST: $9.15,194.55,45.75,,,False,
R001352.01,1352,2026-03-15 12:59:00,2026-03-15 13:19:00,Paid,Takeout,,T-16,Patio 2,F-002,Patio,,U-1002,James L.,C-0124,Hana Yamamoto,hana.yamamoto41@icloud.com,4,119.00,GST: $5.95,128.55,11.90,,,False,
R001353.01,1353,2026-03-15 11:44:00,2026-03-15 13:11:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1001,Sarah M.,C-0082,Kevin Baker,kevin.baker55@gmail.com,3,148.00,GST: $7.40,157.80,37.00,,,False,
R001354.01,1354,2026-03-15 13:24:00,2026-03-15 15:01:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1005,Dylan R.,,,,4,183.00,GST: $9.15,193.35,27.45,,,False,
R001355.01,1355,2026-03-15 13:04:00,2026-03-15 13:55:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1002,James L.,C-0121,Hiroshi Takahashi,hiroshi.takahashi92@icloud.com,2,111.00,GST: $5.55,118.95,22.20,,,False,
R001356.01,1356,2026-03-15 13:12:00,2026-03-15 13:42:00,Paid,Takeout,,T-22,Bar 2,F-003,Bar,,U-1004,Priya S.,,,,2,69.00,GST: $3.45,73.65,10.35,,,False,
R001357.01,1357,2026-03-15 13:12:00,2026-03-15 14:02:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1001,Sarah M.,C-0142,Viktor Petrov,viktor.petrov20@icloud.com,4,174.00,GST: $8.70,187.50,34.80,,,False,
R001358.01,1358,2026-03-15 12:21:00,2026-03-15 12:42:00,Paid,Takeout,,T-19,Patio 5,F-002,Patio,,U-1001,Sarah M.,,,,2,116.00,GST: $5.80,123.00,0.00,,,False,
R001359.01,1359,2026-03-15 13:17:00,2026-03-15 14:49:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1001,Sarah M.,C-0116,Jessica Singh,jessica.singh73@outlook.com,4,188.00,GST: $9.40,199.80,41.36,,,False,
R001360.01,1360,2026-03-15 13:09:00,2026-03-15 14:00:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1003,Mika T.,C-0066,Daniel Sanchez,daniel.sanchez9@hotmail.com,5,162.00,GST: $8.10,173.70,40.50,,,False,
R001361.01,1361,2026-03-15 13:24:00,2026-03-15 14:24:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1002,James L.,,,,2,75.00,GST: $3.75,83.55,15.00,,,False,
R001362.01,1362,2026-03-15 13:04:00,2026-03-15 14:14:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1006,Olivia C.,,,,2,71.00,GST: $3.55,75.75,12.78,,,False,
R001363.01,1363,2026-03-15 11:53:00,2026-03-15 12:54:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,,,,2,84.00,GST: $4.20,88.20,15.12,,,False,
R001364.01,1364,2026-03-15 11:54:00,2026-03-15 12:12:00,Paid,Takeout,,T-10,Table 10,F-001,Main Dining,,U-1003,Mika T.,C-0116,Jessica Singh,jessica.singh73@outlook.com,2,99.00,GST: $4.95,105.15,0.00,,,False,
R001365.01,1365,2026-03-15 13:09:00,2026-03-15 13:58:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1006,Olivia C.,,,,4,200.00,GST: $10.00,210.00,30.00,,,False,
R001366.01,1366,2026-03-15 12:00:00,2026-03-15 13:21:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1005,Dylan R.,,,,2,39.00,GST: $1.95,43.35,5.85,,,False,
R001367.01,1367,2026-03-15 13:15:00,2026-03-15 13:57:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1001,Sarah M.,C-0084,Hiroshi Perez,hiroshi.perez57@gmail.com,2,104.00,GST: $5.20,112.80,18.72,,,False,
R001368.01,1368,2026-03-15 12:50:00,2026-03-15 14:03:00,Paid,Dine-In,,T-13,Table 13,F-001,Main Dining,,U-1002,James L.,,,,6,232.00,GST: $11.60,248.40,46.40,,,False,
R001369.01,1369,2026-03-15 13:24:00,2026-03-15 14:41:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1003,Mika T.,,,,3,117.00,GST: $5.85,125.25,23.40,,,False,
R001370.01,1370,2026-03-15 12:33:00,2026-03-15 13:16:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1006,Olivia C.,,,,2,70.00,GST: $3.50,73.50,14.00,,,False,
R001371.01,1371,2026-03-15 12:39:00,2026-03-15 14:17:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1005,Dylan R.,,,,3,129.80,GST: $6.49,136.29,32.45,,,False,
R001372.01,1372,2026-03-15 12:15:00,2026-03-15 13:11:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1004,Priya S.,C-0044,Rebecca Brown,rebecca.brown67@hotmail.com,2,85.00,GST: $4.25,89.25,15.30,,,False,
R001373.01,1373,2026-03-15 12:42:00,2026-03-15 13:54:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1002,James L.,,,,4,170.80,GST: $8.54,180.54,34.16,,,False,
R001374.01,1374,2026-03-15 12:32:00,2026-03-15 13:01:00,Paid,Takeout,,T-11,Table 11,F-001,Main Dining,,U-1005,Dylan R.,,,,2,117.00,GST: $5.85,122.85,0.00,,,False,
R001375.01,1375,2026-03-15 12:28:00,2026-03-15 12:43:00,Paid,Takeout,,T-10,Table 10,F-001,Main Dining,,U-1003,Mika T.,,,,2,66.00,GST: $3.30,70.50,0.00,,,False,
R001376.01,1376,2026-03-15 12:21:00,2026-03-15 13:45:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,,,,2,74.00,GST: $3.70,78.90,14.80,,,False,
R001377.01,1377,2026-03-15 13:17:00,2026-03-15 13:47:00,Paid,Takeout,,T-05,Table 5,F-001,Main Dining,,U-1004,Priya S.,C-0066,Daniel Sanchez,daniel.sanchez9@hotmail.com,4,167.00,GST: $8.35,176.55,16.70,,,False,
R001378.01,1378,2026-03-15 11:35:00,2026-03-15 12:54:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1002,James L.,,,,2,45.00,GST: $2.25,48.45,9.90,,,False,
R001379.01,1379,2026-03-15 11:56:00,2026-03-15 12:56:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1006,Olivia C.,C-0089,Nadia Tran,nadia.tran71@outlook.com,2,82.00,GST: $4.10,86.10,16.40,,,False,
R001380.01,1380,2026-03-15 12:05:00,2026-03-15 12:59:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1004,Priya S.,,,,2,89.00,GST: $4.45,97.05,13.35,,,False,
R001381.01,1381,2026-03-15 12:51:00,2026-03-15 14:26:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1003,Mika T.,C-0057,Jessica Martinez,jessica.martinez46@yahoo.ca,4,149.00,GST: $7.45,156.45,29.80,,,False,
R001382.01,1382,2026-03-15 11:59:00,2026-03-15 13:14:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1003,Mika T.,C-0017,Eric Gonzalez,eric.gonzalez11@icloud.com,4,121.00,GST: $6.05,130.65,26.62,,,False,
R001383.01,1383,2026-03-15 12:27:00,2026-03-15 13:25:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1006,Olivia C.,C-0006,Diego Wright,diego.wright85@outlook.com,4,162.20,GST: $8.11,176.13,32.44,,,False,
R001384.01,1384,2026-03-15 13:30:00,2026-03-15 14:26:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1005,Dylan R.,,,,2,68.00,GST: $3.40,72.60,12.24,,,False,
R001385.01,1385,2026-03-15 12:41:00,2026-03-15 14:07:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1006,Olivia C.,,,,2,57.00,GST: $2.85,61.05,11.40,,,False,
R001386.01,1386,2026-03-15 12:36:00,2026-03-15 13:38:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1006,Olivia C.,,,,2,83.00,GST: $4.15,89.55,16.60,,,False,
R001387.01,1387,2026-03-15 13:29:00,2026-03-15 14:27:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1005,Dylan R.,C-0046,Eric Watanabe,eric.watanabe71@outlook.com,3,137.00,GST: $6.85,146.25,27.40,,,False,
R001388.01,1388,2026-03-15 13:16:00,2026-03-15 13:59:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1001,Sarah M.,,,,2,84.00,GST: $4.20,90.60,18.48,,,False,
R001389.01,1389,2026-03-15 13:25:00,2026-03-15 14:32:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1005,Dylan R.,,,,2,37.00,GST: $1.85,38.85,6.66,,,False,
R001390.01,1390,2026-03-15 20:19:00,2026-03-15 20:36:00,Paid,Takeout,,T-01,Table 1,F-001,Main Dining,,U-1001,Sarah M.,,,,2,156.40,GST: $7.82,167.52,23.46,,,False,
R001391.01,1391,2026-03-15 19:35:00,2026-03-15 20:16:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1001,Sarah M.,,,,2,134.00,GST: $6.70,142.30,33.50,,,False,
R001392.01,1392,2026-03-15 19:36:00,2026-03-15 20:43:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1003,Mika T.,C-0104,Katie Hill,katie.hill31@icloud.com,3,161.00,GST: $8.05,176.75,40.25,,,False,
R001393.01,1393,2026-03-15 18:20:00,2026-03-15 19:39:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1001,Sarah M.,,,,2,195.60,GST: $9.78,211.58,35.21,,,False,
R001394.01,1394,2026-03-15 17:45:00,2026-03-15 18:48:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1004,Priya S.,,,,3,223.60,GST: $11.18,236.68,49.19,,,False,
R001395.01,1395,2026-03-15 19:47:00,2026-03-15 20:37:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1006,Olivia C.,,,,5,403.00,GST: $20.15,432.35,80.60,,,False,
R001396.01,1396,2026-03-15 18:43:00,2026-03-15 19:46:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1005,Dylan R.,C-0128,Andrew Sanchez,andrew.sanchez98@yahoo.ca,5,349.00,GST: $17.45,372.75,69.80,,,False,
R001397.01,1397,2026-03-15 19:46:00,2026-03-15 20:42:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1003,Mika T.,,,,2,94.00,GST: $4.70,98.70,23.50,,,False,
R001398.01,1398,2026-03-15 18:57:00,2026-03-15 20:07:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1003,Mika T.,,,,1,30.00,GST: $1.50,33.10,6.00,,,False,
R001399.01,1399,2026-03-15 19:04:00,2026-03-15 20:03:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1003,Mika T.,C-0037,Marco Kim,marco.kim56@outlook.com,2,172.50,GST: $8.62,185.87,25.88,,,False,
R001400.01,1400,2026-03-15 18:02:00,2026-03-15 19:20:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1005,Dylan R.,C-0117,Jonathan Collins,jonathan.collins36@outlook.com,4,229.00,GST: $11.45,249.35,41.22,,,False,
R001401.01,1401,2026-03-15 18:54:00,2026-03-15 20:33:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1004,Priya S.,,,,4,297.00,GST: $14.85,313.45,74.25,,,False,
R001402.01,1402,2026-03-15 19:17:00,2026-03-15 20:46:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1001,Sarah M.,,,,2,135.00,GST: $6.75,143.55,27.00,,,False,
R001403.01,1403,2026-03-15 17:51:00,2026-03-15 18:14:00,Paid,Takeout,,T-23,Bar 3,F-003,Bar,,U-1006,Olivia C.,C-0072,Jessica Taylor,jessica.taylor89@outlook.com,2,128.00,GST: $6.40,134.40,6.40,,,False,
R001404.01,1404,2026-03-15 18:36:00,2026-03-15 20:14:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1006,Olivia C.,,,,2,148.00,GST: $7.40,155.40,29.60,,,False,
R001405.01,1405,2026-03-15 18:46:00,2026-03-15 19:58:00,Paid,Dine-In,,T-13,Table 13,F-001,Main Dining,,U-1002,James L.,,,,1,72.00,GST: $3.60,75.60,15.84,,,False,
R001406.01,1406,2026-03-15 18:29:00,2026-03-15 19:13:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1001,Sarah M.,C-0077,Mei Stewart,mei.stewart62@gmail.com,3,283.00,GST: $14.15,303.65,56.60,,,False,
R001407.01,1407,2026-03-15 20:57:00,2026-03-15 22:34:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1006,Olivia C.,C-0152,Marco Johansson,marco.johansson99@hotmail.com,2,140.00,GST: $7.00,148.70,30.80,,,False,
R001408.01,1408,2026-03-15 19:51:00,2026-03-15 21:05:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1001,Sarah M.,C-0101,Michelle Nelson,michelle.nelson22@outlook.com,2,44.00,GST: $2.20,46.20,8.80,,,False,
R001409.01,1409,2026-03-15 20:11:00,2026-03-15 21:48:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1005,Dylan R.,,,,2,165.00,GST: $8.25,174.95,33.00,,,False,
R001410.01,1410,2026-03-15 17:38:00,2026-03-15 18:07:00,Paid,Takeout,,T-18,Patio 4,F-002,Patio,,U-1001,Sarah M.,C-0103,Samantha Silva,samantha.silva45@hotmail.com,4,211.00,GST: $10.55,223.95,21.10,,,False,
