Date,Transaction_ID,Payment_ID,Event_Type,Location,Source,Customer_Name,Customer_ID,Device_Name,Team_Member,Gross_Sales,Discounts,Net_Sales,Tax,Tip,Total_Collected,Fees,Net_Total,Payment_Method,Card_Entry_Method,Card_Last_4,Cash_Rounding,Order_Type
2026-02-13 18:55:55,6F84170A15BE4C2787,6F84170A15BE4C2787,Payment,Main Dining,Square POS,,,Host Stand,James L.,141.00,0.00,141.00,16.92,31.02,188.94,-5.11,183.83,Mastercard,Tap,9835,0.00,Dine-In
2026-02-13 18:59:47,20B46B7BD55A496197,20B46B7BD55A496197,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,113.00,0.00,113.00,13.56,22.60,149.16,-4.05,145.11,Interac Debit,Tap,4150,0.00,Dine-In
2026-02-13 19:14:13,FCF905B802C7414AB9,FCF905B802C7414AB9,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,40.00,0.00,40.00,4.80,7.20,52.00,-1.48,50.52,Visa,Tap,2928,0.00,Dine-In
2026-02-13 19:18:38,79AF13BDD21C42E28B,79AF13BDD21C42E28B,Payment,Main Dining,Square POS,,,Dining Room POS 1,Sarah M.,122.00,0.00,122.00,14.64,12.20,148.84,-4.04,144.80,Interac Debit,Tap,4911,0.00,Takeout
2026-02-13 19:21:00,45CC3D792399422392,45CC3D792399422392,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,42.00,0.00,42.00,5.04,2.10,49.14,-1.40,47.74,Mastercard,Tap,7374,0.00,Takeout
2026-02-13 19:21:21,7A2787B3096E489897,7A2787B3096E489897,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,194.00,0.00,194.00,23.28,38.80,256.08,-6.89,249.19,Visa,Chip,3385,0.00,Dine-In
2026-02-13 19:25:10,E5CA262AB9F9440590,E5CA262AB9F9440590,Payment,Main Dining,Square POS,,,Host Stand,Sarah M.,34.00,0.00,34.00,4.08,6.12,44.20,-1.27,42.93,Mastercard,Tap,6715,0.00,Dine-In
2026-02-13 19:25:11,FB1716138A364765A2,FB1716138A364765A2,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,140.00,0.00,140.00,16.80,25.20,182.00,-4.92,177.08,Visa,Chip,7176,0.00,Dine-In
2026-02-13 19:32:29,A5D57566D78C45EA87,A5D57566D78C45EA87,Payment,Main Dining,Square POS,Raj White,B38B17CFAE,Dining Room POS 2,Priya K.,73.00,0.00,73.00,8.76,14.60,96.36,-2.65,93.71,Visa,Chip,6566,0.00,Dine-In
2026-02-13 19:40:21,678DA0D6906942F397,678DA0D6906942F397,Payment,Main Dining,Square POS,,,Host Stand,Sarah M.,289.50,0.00,289.50,34.74,72.38,396.62,-10.61,386.01,Amex,Tap,6759,0.00,Dine-In
2026-02-13 19:43:19,D7F7320487474B8684,D7F7320487474B8684,Payment,Main Dining,Square POS,Owen Garcia,C98F0F6CC8,Dining Room POS 2,Marcus T.,106.00,0.00,106.00,12.72,19.08,137.80,-3.75,134.05,Interac Debit,Tap,9677,0.00,Dine-In
2026-02-13 19:44:12,AC02C3EC9A9944E1B9,AC02C3EC9A9944E1B9,Payment,Main Dining,Square POS,Sophia Williams,B7A5181ECC,Bar Terminal,Sarah M.,122.00,0.00,122.00,14.64,21.96,158.60,-4.30,154.30,Visa,Tap,8486,0.00,Dine-In
2026-02-13 19:45:14,BF43286EAE2F4D9680,BF43286EAE2F4D9680,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,231.00,0.00,231.00,27.72,46.20,304.92,-8.18,296.74,Interac Debit,Tap,6976,0.00,Dine-In
2026-02-13 19:49:32,2AC2B3F2A50E429C98,2AC2B3F2A50E429C98,Payment,Main Dining,Square POS,Harpreet Wilson,9E07BA6FB4,Bar Terminal,Sarah M.,196.00,0.00,196.00,23.52,39.20,258.72,-6.96,251.76,Visa,Tap,7959,0.00,Dine-In
2026-02-13 19:50:41,F64A27670FAA41B392,F64A27670FAA41B392,Payment,Main Dining,Square POS,David Wilson,B2DC072895,Host Stand,Marcus T.,256.50,0.00,256.50,30.78,64.12,351.40,-9.41,341.99,Interac Debit,Tap,6611,0.00,Dine-In
2026-02-13 19:51:20,BC75F9C430EA48B497,BC75F9C430EA48B497,Payment,Main Dining,Square POS,Liam Thomas,3C8816A1CD,Host Stand,Leo C.,140.50,0.00,140.50,16.86,30.91,188.27,-5.09,183.18,Mastercard,Chip,8327,0.00,Dine-In
2026-02-13 19:51:37,B9F4490B897F47E0BF,B9F4490B897F47E0BF,Payment,Main Dining,Square POS,,,Dining Room POS 1,Sarah M.,63.00,0.00,63.00,7.56,12.60,83.16,-2.30,80.86,Mastercard,Tap,8436,0.00,Dine-In
2026-02-13 19:54:50,ABB135C2D14F4FF29F,ABB135C2D14F4FF29F,Payment,Main Dining,Square POS,,,Dining Room POS 1,Emma W.,93.00,0.00,93.00,11.16,9.30,113.46,-3.11,110.35,Visa,Chip,8223,0.00,Takeout
2026-02-13 19:57:43,B6183351368E415BA1,B6183351368E415BA1,Payment,Main Dining,Square Online,,,Dining Room POS 1,Leo C.,245.50,0.00,245.50,29.46,0.00,274.96,-7.39,267.57,Interac Debit,Tap,5172,0.00,Delivery
2026-02-13 20:02:14,47CAD6C9DFA54C7687,47CAD6C9DFA54C7687,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,173.00,0.00,173.00,20.76,25.95,219.71,-5.92,213.79,Visa,Chip,6069,0.00,Takeout
2026-02-13 20:05:27,4A2E1F3C10404CADA1,4A2E1F3C10404CADA1,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,130.00,0.00,130.00,15.60,23.40,169.00,0.00,169.00,Cash,,,0.00,Dine-In
2026-02-13 20:05:31,69780FCD8A654DD8BC,69780FCD8A654DD8BC,Payment,Main Dining,Square POS,Ravi Wang,B33907A5B5,Dining Room POS 2,James L.,91.50,0.00,91.50,10.98,18.30,120.78,-3.30,117.48,Visa,Tap,6761,0.00,Dine-In
2026-02-13 20:05:50,D8D013B078CD44CD9B,D8D013B078CD44CD9B,Payment,Main Dining,Square POS,Harper Kaur,50114C75A3,Dining Room POS 1,James L.,175.50,0.00,175.50,21.06,43.88,240.44,-6.47,233.97,Visa,Tap,3615,0.00,Dine-In
2026-02-13 20:09:15,6A9A8E93F5A74C098A,6A9A8E93F5A74C098A,Payment,Main Dining,Square Online,,,Dining Room POS 1,Emma W.,306.00,0.00,306.00,36.72,0.00,342.72,-9.18,333.54,Visa,Tap,4385,0.00,Delivery
2026-02-13 20:12:56,84E0757C2F344F5DAB,84E0757C2F344F5DAB,Payment,Main Dining,Square POS,Owen Park,8E413FC274,Host Stand,James L.,249.00,0.00,249.00,29.88,49.80,328.68,-8.81,319.87,Mastercard,Chip,8856,0.00,Dine-In
2026-02-13 20:21:16,2519989F30364F7B88,2519989F30364F7B88,Payment,Main Dining,Square POS,,,Dining Room POS 2,James L.,81.50,-14.97,66.53,7.98,14.64,89.15,-2.46,86.69,Mastercard,Chip,6600,0.00,Dine-In
2026-02-13 20:26:33,DAD7203B51AB45B9A1,DAD7203B51AB45B9A1,Payment,Main Dining,Square POS,Isabella Taylor,D8165DAEB8,Host Stand,Leo C.,198.00,0.00,198.00,23.76,35.64,257.40,-6.92,250.48,Mastercard,Chip,3892,0.00,Dine-In
2026-02-13 20:29:30,196E93AE90A24F22B8,196E93AE90A24F22B8,Payment,Main Dining,Square POS,Ravi Brown,F448337AE1,Dining Room POS 1,Priya K.,132.00,0.00,132.00,15.84,6.60,154.44,-4.19,150.25,Mastercard,Chip,8356,0.00,Takeout
2026-02-13 20:29:44,C018349A450D450CAE,C018349A450D450CAE,Payment,Main Dining,Square POS,Daniel Jones,87F45C6AD6,Dining Room POS 1,James L.,105.00,0.00,105.00,12.60,26.25,143.85,-3.91,139.94,Interac Debit,Tap,3852,0.00,Dine-In
2026-02-13 20:31:25,CFDBE34D694F48FB8F,CFDBE34D694F48FB8F,Payment,Main Dining,Square POS,,,Dining Room POS 1,Sarah M.,206.00,0.00,206.00,24.72,41.20,271.92,-7.31,264.61,Interac Debit,Tap,9571,0.00,Dine-In
2026-02-13 20:34:14,D357E5D5A43A4D7197,D357E5D5A43A4D7197,Payment,Main Dining,Square Online,,,Dining Room POS 1,Priya K.,94.00,0.00,94.00,11.28,0.00,105.28,-2.89,102.39,Interac Debit,Tap,2377,0.00,Delivery
2026-02-13 20:34:57,5E650DBB480D4DA194,5E650DBB480D4DA194,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,139.00,0.00,139.00,16.68,25.02,180.70,-4.89,175.81,Visa,Tap,6848,0.00,Dine-In
2026-02-13 20:36:43,F94A45B32FF74CB59A,F94A45B32FF74CB59A,Payment,Main Dining,Square POS,,,Dining Room POS 2,Sarah M.,150.00,0.00,150.00,18.00,27.00,195.00,-5.27,189.73,Interac Debit,Tap,3569,0.00,Dine-In
2026-02-13 20:37:17,F6AB6CE545D44A809C,F6AB6CE545D44A809C,Payment,Main Dining,Square POS,,,Host Stand,Emma W.,105.00,0.00,105.00,12.60,23.10,140.70,-3.83,136.87,Visa,Tap,7137,0.00,Dine-In
2026-02-13 20:38:42,5D5FDAA065B04A368C,5D5FDAA065B04A368C,Payment,Main Dining,Square Online,,,Dining Room POS 1,Emma W.,107.00,0.00,107.00,12.84,0.00,119.84,-3.28,116.56,Visa,Chip,9029,0.00,Delivery
2026-02-13 20:39:31,2B9935AB8A724036A3,2B9935AB8A724036A3,Payment,Main Dining,Square POS,David Wilson,B2DC072895,Dining Room POS 1,Priya K.,176.50,0.00,176.50,21.18,31.77,229.45,-6.18,223.27,Mastercard,Tap,6311,0.00,Dine-In
2026-02-13 20:40:05,86171D19C99F4B9385,86171D19C99F4B9385,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,246.50,0.00,246.50,29.58,44.37,320.45,-8.59,311.86,Amex,Chip,2818,0.00,Dine-In
2026-02-13 20:43:17,49E53A53C63D4FEFB4,49E53A53C63D4FEFB4,Payment,Main Dining,Square POS,Ken Harris,86314EAC9D,Bar Terminal,James L.,83.50,0.00,83.50,10.02,18.37,111.89,-3.07,108.82,Mastercard,Chip,7855,0.00,Dine-In
2026-02-13 20:45:33,232FD2CFA7FF42A39D,232FD2CFA7FF42A39D,Payment,Main Dining,Square Online,Mason Taylor,F7463CB955,Dining Room POS 1,Leo C.,152.00,0.00,152.00,18.24,0.00,170.24,-4.61,165.63,Visa,Tap,9572,0.00,Delivery
2026-02-13 20:50:33,95B7B503BF94447483,95B7B503BF94447483,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,169.00,0.00,169.00,20.28,30.42,219.70,0.00,219.71,Cash,,,0.01,Dine-In
2026-02-13 21:00:06,F2F31787BCA84A23A0,F2F31787BCA84A23A0,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,265.00,0.00,265.00,31.80,26.50,323.30,-8.67,314.63,Interac Debit,Tap,9839,0.00,Takeout
2026-02-13 21:04:01,C664537E252540FDA6,C664537E252540FDA6,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,258.00,0.00,258.00,30.96,25.80,314.76,-8.44,306.32,Mastercard,Chip,7518,0.00,Takeout
2026-02-13 21:05:13,3A87280306244637B3,3A87280306244637B3,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,221.00,0.00,221.00,26.52,39.78,287.30,-7.71,279.59,Visa,Chip,2706,0.00,Dine-In
2026-02-13 21:06:40,0C386168CDB34F6F89,0C386168CDB34F6F89,Payment,Main Dining,Square POS,Sophia Williams,B7A5181ECC,Dining Room POS 1,Marcus T.,57.00,0.00,57.00,6.84,12.54,76.38,-2.12,74.26,Visa,Chip,9694,0.00,Dine-In
2026-02-13 21:12:50,9A0D2D6BA7454206B0,9A0D2D6BA7454206B0,Payment,Main Dining,Square POS,Harper Kaur,50114C75A3,Dining Room POS 1,Leo C.,175.00,0.00,175.00,21.00,35.00,231.00,-6.22,224.78,Visa,Tap,5873,0.00,Dine-In
2026-02-13 21:14:37,8120E911ADDF4378B4,8120E911ADDF4378B4,Payment,Main Dining,Square Online,Mason Kim,CCAE222619,Dining Room POS 1,Emma W.,96.00,0.00,96.00,11.52,0.00,107.52,-2.95,104.57,Visa,Tap,6662,0.00,Delivery
2026-02-13 21:14:58,227E05AFC4D54D5DA6,227E05AFC4D54D5DA6,Payment,Main Dining,Square POS,Charlotte Chen,9B93D35096,Bar Terminal,Priya K.,250.50,0.00,250.50,30.06,45.09,325.65,-8.73,316.92,Mastercard,Chip,4932,0.00,Dine-In
2026-02-13 21:15:12,61C26629CB134AEAB4,61C26629CB134AEAB4,Payment,Main Dining,Square POS,,,Host Stand,Leo C.,188.00,0.00,188.00,22.56,41.36,251.92,-6.78,245.14,Visa,Tap,6265,0.00,Dine-In
2026-02-13 21:21:20,8A66925563014312B5,8A66925563014312B5,Payment,Main Dining,Square POS,Wei Wilson,EDDA52208D,Dining Room POS 1,Priya K.,238.00,0.00,238.00,28.56,47.60,314.16,-8.43,305.73,Mastercard,Chip,6250,0.00,Dine-In
2026-02-13 21:21:39,8C90A69531144210B8,8C90A69531144210B8,Payment,Main Dining,Square POS,,,Host Stand,Marcus T.,160.00,0.00,160.00,19.20,40.00,219.20,0.00,219.18,Cash,,,-0.02,Dine-In
2026-02-13 21:27:41,9CFB99071CEF45C986,9CFB99071CEF45C986,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,214.50,0.00,214.50,25.74,42.90,283.14,-7.60,275.54,Visa,Tap,4444,0.00,Dine-In
2026-02-13 21:29:35,B3E89010904D4664BC,B3E89010904D4664BC,Payment,Main Dining,Square POS,Owen Chen,F7F94E3A06,Dining Room POS 1,Leo C.,90.00,-32.20,57.80,6.94,5.78,70.52,-1.97,68.55,Visa,Chip,6330,0.00,Takeout
2026-02-13 21:29:56,6C575D75B9E34DDD9A,6C575D75B9E34DDD9A,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,213.00,0.00,213.00,25.56,42.60,281.16,-7.55,273.61,Visa,Tap,8564,0.00,Dine-In
2026-02-13 21:32:06,859F1E63EB6742C798,859F1E63EB6742C798,Payment,Main Dining,Square POS,Liam Kaur,6F7DEF9971,Dining Room POS 2,Priya K.,125.00,0.00,125.00,15.00,22.50,162.50,-4.41,158.09,Visa,Chip,6706,0.00,Dine-In
2026-02-13 21:32:56,97703362F6024F1293,97703362F6024F1293,Payment,Main Dining,Square POS,Harpreet Wilson,9E07BA6FB4,Dining Room POS 1,Priya K.,129.00,0.00,129.00,15.48,25.80,170.28,-4.61,165.67,Interac Debit,Tap,6590,0.00,Dine-In
2026-02-13 21:43:42,B1F9C7CE103647D7A2,B1F9C7CE103647D7A2,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,298.50,0.00,298.50,35.82,59.70,394.02,-10.54,383.48,Mastercard,Tap,2965,0.00,Dine-In
2026-02-13 21:44:16,0D3988CF834D423398,0D3988CF834D423398,Payment,Main Dining,Square Online,,,Dining Room POS 1,Priya K.,295.00,0.00,295.00,35.40,0.00,330.40,-8.86,321.54,Gift Card,,,0.00,Delivery
2026-02-13 21:46:52,6EDDAE97F0924296A0,6EDDAE97F0924296A0,Payment,Main Dining,Square POS,,,Dining Room POS 2,Marcus T.,132.00,0.00,132.00,15.84,19.80,167.64,-4.54,163.10,Amex,Tap,9874,0.00,Dine-In
2026-02-13 21:50:46,71B269981659469CA4,71B269981659469CA4,Payment,Main Dining,Square Online,Ravi Brown,F448337AE1,Dining Room POS 1,Sarah M.,119.00,0.00,119.00,14.28,0.00,133.28,-3.63,129.65,Visa,Chip,6996,0.00,Delivery
2026-02-14 11:00:38,68A6ACA582A84FDEA3,68A6ACA582A84FDEA3,Payment,Main Dining,Square POS,Ava Taylor,5F67C6A398,Dining Room POS 1,Emma W.,329.00,0.00,329.00,39.48,0.00,368.48,0.00,368.46,Cash,,,-0.02,Takeout
2026-02-14 11:01:00,59403446625E43BD85,59403446625E43BD85,Payment,Main Dining,Square POS,,,Host Stand,Leo C.,93.00,0.00,93.00,11.16,16.74,120.90,-3.30,117.60,Visa,Chip,8591,0.00,Dine-In
2026-02-14 11:07:01,EA12D8BE84274A66AC,EA12D8BE84274A66AC,Payment,Main Dining,Square POS,Harpreet Kaur,2D5111D5F3,Dining Room POS 1,Marcus T.,29.00,0.00,29.00,3.48,1.45,33.93,-1.00,32.93,Mastercard,Chip,7296,0.00,Takeout
2026-02-14 11:09:59,8890FF2623634A4194,8890FF2623634A4194,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,166.00,0.00,166.00,19.92,24.90,210.82,-5.69,205.13,Visa,Tap,6007,0.00,Takeout
2026-02-14 11:14:55,4FE0109B206F4CF582,4FE0109B206F4CF582,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,204.00,0.00,204.00,24.48,40.80,269.28,-7.24,262.04,Interac Debit,Tap,9452,0.00,Dine-In
2026-02-14 11:22:34,2C72D54EE53749DCAD,2C72D54EE53749DCAD,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,79.00,0.00,79.00,9.48,14.22,102.70,-2.82,99.88,Interac Debit,Tap,1432,0.00,Dine-In
2026-02-14 11:41:45,E7E2D082B0C64DBF8A,E7E2D082B0C64DBF8A,Payment,Main Dining,Square Online,Sophia Thompson,2EA19A032A,Dining Room POS 1,Marcus T.,80.00,0.00,80.00,9.60,0.00,89.60,-2.47,87.13,Visa,Tap,3377,0.00,Delivery
2026-02-14 11:45:36,567AF306E618494092,567AF306E618494092,Payment,Main Dining,Square POS,Michael Lee,A02466D577,Bar Terminal,Emma W.,260.00,0.00,260.00,31.20,39.00,330.20,-8.85,321.35,Visa,Chip,8711,0.00,Dine-In
2026-02-14 11:47:27,79F2F8C19EF444AB83,79F2F8C19EF444AB83,Payment,Main Dining,Square POS,Noah Williams,8FB14FC782,Dining Room POS 1,Priya K.,207.00,0.00,207.00,24.84,41.40,273.24,-7.34,265.90,Visa,Chip,6751,0.00,Dine-In
2026-02-14 11:57:08,CA9699F9A108488B83,CA9699F9A108488B83,Payment,Main Dining,Square Online,David Wilson,B2DC072895,Dining Room POS 1,Leo C.,99.00,0.00,99.00,11.88,0.00,110.88,-3.04,107.84,Mastercard,Tap,2474,0.00,Delivery
2026-02-14 12:00:06,FF7EADE0839A494CBA,FF7EADE0839A494CBA,Payment,Main Dining,Square POS,,,Host Stand,Marcus T.,246.00,0.00,246.00,29.52,49.20,324.72,-8.71,316.01,Visa,Chip,3392,0.00,Dine-In
2026-02-14 12:02:10,2E51250D681A42A8A0,2E51250D681A42A8A0,Payment,Main Dining,Square POS,David Lee,0BF4BFED6F,Bar Terminal,Priya K.,209.00,0.00,209.00,25.08,41.80,275.88,-7.41,268.47,Mastercard,Chip,8573,0.00,Dine-In
2026-02-14 12:05:36,DC2D623A81434796B5,DC2D623A81434796B5,Payment,Main Dining,Square Online,Wei Taylor,2120300D3F,Dining Room POS 1,Sarah M.,110.00,0.00,110.00,13.20,0.00,123.20,-3.36,119.84,Mastercard,Chip,6233,0.00,Delivery
2026-02-14 12:06:06,34235B22472F4181A0,34235B22472F4181A0,Payment,Main Dining,Square POS,Mei Wang,3D8762A32F,Host Stand,Leo C.,196.00,0.00,196.00,23.52,35.28,254.80,-6.85,247.95,Interac Debit,Tap,2775,0.00,Dine-In
2026-02-14 12:07:14,3F4BF309FBE14781BF,3F4BF309FBE14781BF,Payment,Main Dining,Square Online,Liam Kaur,6F7DEF9971,Dining Room POS 1,Leo C.,178.50,0.00,178.50,21.42,0.00,199.92,-5.40,194.52,Visa,Chip,6295,0.00,Delivery
2026-02-14 12:15:42,0D419F3015344BB183,0D419F3015344BB183,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,144.00,0.00,144.00,17.28,28.80,190.08,-5.14,184.94,Mastercard,Tap,1924,0.00,Dine-In
2026-02-14 12:21:39,56516D1228BB441FBB,56516D1228BB441FBB,Payment,Main Dining,Square POS,Wei Smith,C640CD2998,Dining Room POS 2,Sarah M.,102.50,0.00,102.50,12.30,22.55,137.35,-3.74,133.61,Gift Card,,,0.00,Dine-In
2026-02-14 12:24:20,3094221AFA1E474CB5,3094221AFA1E474CB5,Payment,Main Dining,Square POS,,,Dining Room POS 2,Leo C.,196.00,0.00,196.00,23.52,35.28,254.80,-6.85,247.95,Visa,Chip,8779,0.00,Dine-In
2026-02-14 12:32:04,91C323DBBC4441F399,91C323DBBC4441F399,Payment,Main Dining,Square POS,Isabella Martin,2E036EFEB0,Bar Terminal,Priya K.,197.00,0.00,197.00,23.64,35.46,256.10,-6.89,249.21,Visa,Tap,5864,0.00,Dine-In
2026-02-14 12:33:56,9D98C4BADCBC433288,9D98C4BADCBC433288,Payment,Main Dining,Square POS,,,Host Stand,Marcus T.,183.50,0.00,183.50,22.02,36.70,242.22,-6.52,235.70,Visa,Chip,3015,0.00,Dine-In
2026-02-14 12:34:57,1AB445EF1D664D8EA7,1AB445EF1D664D8EA7,Payment,Main Dining,Square POS,Lucas Singh,717963DD7C,Host Stand,Priya K.,239.00,0.00,239.00,28.68,47.80,315.48,-8.46,307.02,Gift Card,,,0.00,Dine-In
2026-02-14 12:39:19,36AA22F9928043B9B4,36AA22F9928043B9B4,Payment,Main Dining,Square POS,,,Bar Terminal,Emma W.,97.00,0.00,97.00,11.64,17.46,126.10,-3.44,122.66,Visa,Chip,7397,0.00,Dine-In
2026-02-14 12:46:15,1335E6CCA35B4D778B,1335E6CCA35B4D778B,Payment,Main Dining,Square POS,Olivia Patel,14FFFAF1E0,Host Stand,Priya K.,118.50,0.00,118.50,14.22,23.70,156.42,-4.25,152.17,Visa,Tap,6987,0.00,Dine-In
2026-02-14 12:52:31,75A4D840506D48B18D,75A4D840506D48B18D,Payment,Main Dining,Square Online,,,Dining Room POS 1,Sarah M.,191.50,-50.29,141.21,16.95,0.00,158.16,-4.29,153.87,Visa,Tap,8162,0.00,Delivery
2026-02-14 12:52:38,B93538FD2B3D4C4FB2,B93538FD2B3D4C4FB2,Payment,Main Dining,Square POS,James Anderson,B4E2835CED,Host Stand,Sarah M.,81.00,0.00,81.00,9.72,14.58,105.30,-2.89,102.41,Gift Card,,,0.00,Dine-In
2026-02-14 12:55:03,E50C42833D944E5F89,E50C42833D944E5F89,Payment,Main Dining,Square POS,,,Bar Terminal,Sarah M.,98.00,0.00,98.00,11.76,19.60,129.36,-3.53,125.83,Visa,Chip,9133,0.00,Dine-In
2026-02-14 12:57:38,CA75DEAA6BF04528B6,CA75DEAA6BF04528B6,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,215.00,0.00,215.00,25.80,47.30,288.10,-7.73,280.37,Interac Debit,Tap,7523,0.00,Dine-In
2026-02-14 13:05:53,1205D5C21FED4C0FBB,1205D5C21FED4C0FBB,Payment,Main Dining,Square POS,Ravi Smith,9A1A458001,Dining Room POS 1,Emma W.,261.00,0.00,261.00,31.32,13.05,305.37,-8.19,297.18,Interac Debit,Tap,7453,0.00,Takeout
2026-02-14 13:07:58,8F97DA9875984E748C,8F97DA9875984E748C,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,110.00,0.00,110.00,13.20,5.50,128.70,-3.51,125.19,Mastercard,Chip,1827,0.00,Takeout
2026-02-14 13:08:08,A3DC3FEC78A84390A4,A3DC3FEC78A84390A4,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,97.00,0.00,97.00,11.64,14.55,123.19,-3.36,119.83,Visa,Chip,7991,0.00,Dine-In
2026-02-14 13:21:36,DABAA5AFF1EF40AF96,DABAA5AFF1EF40AF96,Payment,Main Dining,Square POS,,,Bar Terminal,Priya K.,239.50,0.00,239.50,28.74,43.11,311.35,-8.35,303.00,Visa,Chip,5439,0.00,Dine-In
2026-02-14 13:26:39,58C5A50749A3484693,58C5A50749A3484693,Payment,Main Dining,Square POS,Charlotte Jackson,2FF716E185,Dining Room POS 1,Leo C.,144.00,0.00,144.00,17.28,25.92,187.20,-5.06,182.14,Visa,Chip,3572,0.00,Dine-In
2026-02-14 13:26:40,B1CB510D559E4676A0,B1CB510D559E4676A0,Payment,Main Dining,Square POS,Daniel Jones,87F45C6AD6,Dining Room POS 1,Sarah M.,71.00,0.00,71.00,8.52,0.00,79.52,-2.21,77.31,Visa,Tap,8075,0.00,Takeout
2026-02-14 13:29:31,C7E65E017A0E48F4B7,C7E65E017A0E48F4B7,Payment,Main Dining,Square POS,Ava Kim,997114B5CE,Bar Terminal,James L.,134.00,0.00,134.00,16.08,29.48,179.56,-4.86,174.70,Mastercard,Tap,9958,0.00,Dine-In
2026-02-14 13:29:39,8ADF6BFF8E7D40AA82,8ADF6BFF8E7D40AA82,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,347.00,0.00,347.00,41.64,52.05,440.69,-11.78,428.91,Mastercard,Chip,8193,0.00,Dine-In
2026-02-14 13:41:12,5C811E57A0274483BF,5C811E57A0274483BF,Payment,Main Dining,Square POS,,,Dining Room POS 2,Emma W.,77.00,0.00,77.00,9.24,13.86,100.10,-2.75,97.35,Visa,Tap,5278,0.00,Dine-In
2026-02-14 13:43:13,E81C313F5B934AC69E,E81C313F5B934AC69E,Payment,Main Dining,Square POS,Ryan Johnson,6F396A4712,Host Stand,Marcus T.,60.00,0.00,60.00,7.20,10.80,78.00,-2.17,75.83,Visa,Tap,1465,0.00,Dine-In
2026-02-14 13:57:18,8F89A064C3794B60B9,8F89A064C3794B60B9,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,61.00,0.00,61.00,7.32,6.10,74.42,-2.07,72.35,Gift Card,,,0.00,Takeout
2026-02-14 17:03:45,AE29EA830BA24007AA,AE29EA830BA24007AA,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,263.50,0.00,263.50,31.62,65.88,361.00,-9.67,351.33,Mastercard,Chip,3276,0.00,Dine-In
2026-02-14 17:08:25,216C6CB1F0CB4F5FA3,216C6CB1F0CB4F5FA3,Payment,Main Dining,Square POS,,,Dining Room POS 2,Leo C.,365.00,0.00,365.00,43.80,73.00,481.80,-12.87,468.93,Visa,Chip,2358,0.00,Dine-In
2026-02-14 17:15:17,B06F699F7BDE4990B1,B06F699F7BDE4990B1,Payment,Main Dining,Square POS,,,Host Stand,Marcus T.,186.00,0.00,186.00,22.32,46.50,254.82,-6.85,247.97,Visa,Chip,5848,0.00,Dine-In
2026-02-14 17:15:30,468D96F041C74E2CB2,468D96F041C74E2CB2,Payment,Main Dining,Square POS,Owen Chen,F7F94E3A06,Dining Room POS 1,Marcus T.,115.00,0.00,115.00,13.80,25.30,154.10,-4.18,149.92,Visa,Tap,3795,0.00,Dine-In
2026-02-14 17:19:16,80E9B42181B24552AC,80E9B42181B24552AC,Payment,Main Dining,Square Online,,,Dining Room POS 1,James L.,309.50,0.00,309.50,37.14,0.00,346.64,-9.29,337.35,Visa,Tap,8225,0.00,Delivery
2026-02-14 17:27:36,390EDA52082A46F387,390EDA52082A46F387,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,38.00,0.00,38.00,4.56,0.00,42.56,-1.23,41.33,Visa,Tap,4839,0.00,Takeout
2026-02-14 17:32:27,538A30E89C2E491A8B,538A30E89C2E491A8B,Payment,Main Dining,Square POS,,,Dining Room POS 2,Sarah M.,201.00,0.00,201.00,24.12,30.15,255.27,-6.86,248.41,Visa,Chip,1006,0.00,Dine-In
2026-02-14 17:39:03,9755D0FC52474C3A8F,9755D0FC52474C3A8F,Payment,Main Dining,Square Online,Michael Kaur,46F5BB29A0,Dining Room POS 1,Priya K.,261.00,0.00,261.00,31.32,0.00,292.32,-7.85,284.47,Interac Debit,Tap,2309,0.00,Delivery
